RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,DateofCalculation,Valid_Aphia
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,29,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,30,5,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,37,9,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,38,9,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,39,6,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,40,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,42,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,44,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,31,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,32,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,33,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,34,8,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,35,6,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,40,40,2015,W,107254,1,F,70,1,NA,1,NA,5390,.,36,11,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,M,5,2,5,1,202,202,.,28,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,M,5,2,5,1,202,202,.,36,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,F,5,1,5,1,190,190,.,30,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,F,5,1,5,1,190,190,.,39,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,F,5,1,5,1,190,190,.,41,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,F,5,1,5,1,190,190,.,43,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,M,4,1,NA,1,NA,80,.,27,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,M,4,1,NA,1,NA,80,.,28,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,M,4,1,NA,1,NA,80,.,31,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,M,4,1,NA,1,NA,80,.,38,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,F,5,1,NA,1,NA,80,.,31,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,F,5,1,NA,1,NA,80,.,34,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,F,5,1,NA,1,NA,80,.,35,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,F,5,1,NA,1,NA,80,.,36,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,43,43,2015,W,107254,1,F,5,1,NA,1,NA,80,.,37,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,M,5,2,5,1,202,202,.,37,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,M,5,2,5,1,202,202,.,42,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,41,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,42,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,43,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,44,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,27,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,34,7,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,35,8,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,36,9,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,37,10,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,38,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,39,5,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,40,10,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,41,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,42,3,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,43,3,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,F,60,2,60,1,2028,2028,.,47,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,49,12,2015,W,107254,1,M,5,2,5,1,202,202,.,43,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,13,13,2015,W,140712,1,NA,1,1,NA,1,NA,200,.,119,1,NA,NA,20210607,140712
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,37,37,2015,W,107254,1,M,2,1,NA,1,NA,80,.,35,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,37,37,2015,W,107254,1,M,2,1,NA,1,NA,80,.,39,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,37,37,2015,W,107254,1,F,1,1,NA,1,NA,80,.,33,1,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,29,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,30,4,NA,NA,20210607,107254
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,40F120,20,2015,W,107253,4,F,1,5,1,1,NA,NA,NA,NA,-9,NA,NA,20210607,107253
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,40F120,20,2015,W,141444,1,NA,1,1,1,1,50,50,1,4,1,NA,NA,20210607,141444
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,27,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,28,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,29,3,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,30,6,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,31,12,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,32,7,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,49,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,39,3,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,40,4,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,41,4,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,42,3,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,43,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,44,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,33,12,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,34,10,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,35,7,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,36,5,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,37,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,M,89,1,NA,1,NA,2920,.,38,4,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,28,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,30,3,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,32,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,33,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,34,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,35,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,36,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,37,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,38,2,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,39,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,40,1,NA,NA,20210607,107254
HL,NS-IBTS,1,GB-SCT,748S,GOV,47,NA,P,36,36,2015,W,107254,1,F,19,1,NA,1,NA,2920,.,42,1,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,31,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,32,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,34,6,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,37,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,M,24,1,12,1,NA,619,.,38,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,F,10,1,5,1,NA,166,.,29,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,F,10,1,5,1,NA,166,.,32,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0063,34,2015,W,107254,1,F,10,1,5,1,NA,166,.,33,4,NA,NA,20210607,107254
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,40F036,36,2015,W,107254,1,M,1,1,1,1,91,91,.,47,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,F,5,1,5,1,280,280,.,43,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,F,5,1,5,1,280,280,.,44,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,F,5,1,5,1,280,280,.,46,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,F,5,1,5,1,280,280,.,48,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,39,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,44,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,46,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,47,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,48,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,50,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,51,3,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,52,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,63,16,2015,W,107254,1,M,14,2,14,1,1188,1188,.,53,1,NA,NA,20210607,107254
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,41F134,34,2015,W,141444,1,NA,2,1,2,1,253,253,1,5,1,NA,NA,20210607,141444
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,41F134,34,2015,W,141444,1,NA,2,1,2,1,253,253,1,11,1,NA,NA,20210607,141444
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,58,1,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,51,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,52,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,53,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,54,2,NA,NA,20210607,107254
HL,NS-IBTS,1,DK,26D4,GOV,60,NA,P,8,2,2015,W,107254,1,M,60,1,60,1,3770,3770,.,55,1,NA,NA,20210607,107254
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,41E931,31,2015,W,140712,4,NA,14,5,14,1,3,3,NA,NA,-9,NA,NA,20210607,140712
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,41E728,28,2015,W,140712,4,NA,3,5,3,1,830,830,NA,NA,-9,NA,NA,20210607,140712
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,41E827,27,2015,W,140712,4,NA,1,5,1,1,413,413,NA,NA,-9,NA,NA,20210607,140712
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,42E729,29,2015,W,107254,1,M,1,1,1,1,41,41,.,47,1,NA,NA,20210607,107254
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,42E830,30,2015,W,140712,4,NA,5,5,5,1,1509,1509,NA,NA,-9,NA,NA,20210607,140712
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,25,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,26,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,27,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,28,8,NA,NA,20210607,107254
HL,NS-IBTS,1,NL,74E9,GOV,60,NA,P,43E933,33,2015,W,140712,4,NA,1,5,1,1,254,254,NA,NA,-9,NA,NA,20210607,140712
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,29,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,30,16,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,47,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,48,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,37,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,38,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,39,16,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,40,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,41,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,43,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,31,10,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,32,10,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,33,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,34,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,35,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,M,172,1,86,1,NA,5213,.,36,30,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0005,5,2015,W,107253,1,F,2,1,1,1,NA,1103,.,95,2,NA,NA,20210607,107253
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,25,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,27,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,28,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,29,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,30,4,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,31,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,44,18,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,45,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,46,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,50,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,51,2,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,38,14,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,39,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,40,20,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,41,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,42,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,43,14,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,32,14,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,33,12,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,34,10,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,35,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,36,8,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0153,75,2015,W,107254,1,F,198,1,99,1,NA,7005,.,37,6,NA,NA,20210607,107254
HL,NS-IBTS,1,FR,35HT,GOV,50,NA,P,T0017,11,2015,W,107253,1,M,2,1,1,1,NA,1093,.,93,2,NA,NA,20210607,107253
